id,text_lower,label,matched_word
1579874001035628544,gm/ga/gn defi protocol temple dao lost over $2.3 million on october 11 to a #hack first spotted by twitter user spreekaway and confirmed by blockchain analytical firm peckshield.  \n\nthe post temple dao hacked for over $2.3m appeared first on cryptoslate. https://t.co/vn5wtscvjg,0,twitter user spreekaway and confirmed by block
1574151016009945093,this account is putting iranian lives in danger. please suspend it ummediately \n#نه_به_حجاب_اجباری\n#نه_به_جمهوری_اسلامي #مهسا_امینی #علي_كريمی #opiran #iranrevolution #iran_protests #وریا_غفوری #opiran #hadisnajafi https://t.co/01i9psmcp4,1,account is putting iranian lives in danger. please suspend
1571843821301899264,doctor #مهدیار_سعیدیان  who had enlightened about the head injury of #مهسا_امینی seems to have been arrested. his tweet confirming mahsa's skull fracture was suspiciously deleted.\nسی و یک,1,tweet confirming mahsa's skull fracture was suspiciously delete
1575566232228855808,shervin hajipour the singer of the mega hit\nsong which used people's comments with\n#mahsa_amini hashtag in\nfarsi ( #مهسا_امینی )got arrested by security\nforces &amp; his video is deleted from his account https://t.co/7qvf6kj483,1,deleted from his account
1593721431698784256,"does anyone know why @missjupiter22 account was suspended @twitter @twittersupport reactivate this account please. you keep suspending accounts that are for the people, with the people of iran. #mahsaamini‌ innocent #iranianlivesmatter",1,account was suspend
1587244429743906816,"many people in #iran who’ve been wounded amid the protests are too afraid to go to a hospital for treatment because protesters seeking medical help have been detained, according to several accounts shared with cbs news from both inside and outside iran.\n#mahsaamini #مهسا_امینی",0,"raid to go to a hospital for treatment because protesters seeking medical help have been detained, according to several account"
1575635123692883973,"another voice silenced: singer #shervinhajipour got arrested. his song for #iranprotests2022 got over 40 mill. views on insta. he produced the song based on real tweets, where people list their reasons for taking to the streets.they deleted the song from his account #mahsaamini https://t.co/erctvjslpt",1,"tweets, where people list their reasons for taking to the streets.they delete"
1583636672851632129,"hey @twitter you can block @donaldtrump  but you can't block @khamenei_ir ?\nthis one murderers children, he is a terrorist and a middle finger to human rights!\nso show me if you support human rights or not?!\n#mahsa_amini \n#مهسا_امینی \n#iranreveloution",1,twitter you can block
1600187194328563712,"islamic regime is blocking bank accounts of oppos8bg kurds, like what nazis did to jews.\n#mahsaamini https://t.co/sddf2vbsta",0,blocking bank account
1573005533770285056,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n942,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1589095237305389057,i can’t believe @twittersupport has not yet taken down this hashtag after   at least 24h since it was reported. the hashtag means “execute” or “execute them” which is wishing harm on protesters in iran. this is disappointing on so many levels. \n\n#mahsaamini #iranrevolution https://t.co/wjcqudabjd,1,twittersupport has not yet taken down this hashtag after   at least 24h since it was report
1577171981337706496,all other news agencies! pay attention and report accurately! learn how to be brave journalists. stop publishing dictated content @nytimes . report #iranrevolution2022 https://t.co/g0ofgl0gkd,0,report accurately! learn how to be brave journalists. stop publishing dictated content
1574444355481268229,twitter removes blue tick from the account of @khamenei_ir  #mahsaamini https://t.co/szcawwp2gk,1,twitter remove
1610608710287605762,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1588841129923211264,"hello @twittersupport\n \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی",1,"twittersupport\n \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1573032692924706816,#iran’s trying to block the internet (and twitter!) to keep the world from seeing the growing #iranprotests over the regime’s murder of #mahsaamini. her crime? not wearing the hijab. please help! @nazaninnour explains how.\n\n#jinaamini #zhinaamini 💚❤️ https://t.co/hkh2cfg8oy,0,block the internet (and twitter
1594650906515103744, real news\n#100daysofcode #cybersecurity\n#python #iot #pytorch @kiiara \n#javascript #reactjs #wordpress #security #defi #btsv #devops\n#roblox #flutter #html #azure\n#blacktechtwitter #serverless #news #mahsaamini #nodejs \n#blockchain #nftcommunity \n#زن_زندگی_آزادی #nft #cloud https://t.co/cdris3lx5o,0,twitter #serverless #news #mahsaamini #nodejs \n#block
1605975824255033347,contact me now for help #cryptocurrency #bnb    #coinbase #crypto #blockchain #cryptonews #binance    #btc    #busd    #usdt #hack #trustwallet #account #hacker #recovery #cyber #cryptocurrencyexchange #anonymous #sega.,0,blockchain #cryptonews #binance    #btc    #busd    #usdt #hack #trustwallet #account
1593699308431233024,"western media continues to gaslight iranians. their reporters play victim, say we harass them, are insensitive to them when we speak up, while they post insensitive articles about our people. they mass report us, call us names, lie, fear us into silence. #iranrevolution #opiran",1,"reporters play victim, say we harass them, are insensitive to them when we speak up, while they post"
1608523033718693889,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block
1580473526796300288,“lawmakers of the #kdp have reportedly been told to vote for #latifrashid for iraq's presidential post”\n\n#kdp sources \n\n#iraq #kurdistan,0,reportedly been told to vote for #latifrashid for iraq's presidential post
1608546669653790721,"despite difficult conditions in iran and ukraine, twitter has blocked the prefixes of these two countries, which makes them unable to access many of the features available on twitter. let the people from every country speak without putting obstacles on the way. #iranrevolution",1,twitter has block
1600163203891154946,"""#islamicrepublic failed attempt to \nsuppress the #revolution has reached the stage where they want to #execute #arrestees, including many #children. \nwe beg the world #media to report this now. ""@1500tasvir_en to provide contents.\n#iranrevolution #mahsaamini #womenlifefreedom",0,"report this now. ""@1500tasvir_en to provide content"
1618637688663584774,"inbox us, if you need our hacking services.\nwe are available 24/7\ninbox and smile again\n#hacked #facebookdown #whatspp #hackedinstagram #twitterdown  #lockedaccount #metamask #ransomware #bnb     hat #hack #suspended",1,twitterdown  #lockedaccount #metamask #ransomware #bnb     hat #hack #suspend
1616725394341650433,"a leading chinese construction and engineering company has reportedly expressed willingness to invest $10 billion, building roads and railways in the kurdistan region.\n\n#iraq #kurdistan #twitterkurds #china \nhttps://t.co/6putka9lnf",0,"reportedly expressed willingness to invest $10 billion, building roads and railways in the kurdistan region.\n\n#iraq #kurdistan #twitter"
1592751640754688003,"i hate censorship but also can’t stand when people just delete their tweets, without explaining themselves. this is, now deleted, trudeau’s tweet full of lies. #iranprotests #iran #iranprotests2022 https://t.co/atrjhmktyt",1,delete their tweet
1606976224047566848,"although the pentagon reportedly promised not to hide their affiliation, the military-operated accounts posed as ordinary users or impartial sources of opinion and information that systematically lashed out at #syria, #russia, #iran, and #iraq",0,"reportedly promised not to hide their affiliation, the military-operated account"
